"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]"
"2491","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1270","0.0980","0.0940","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","18","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108"," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com ","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-18-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2496","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1250","0.0960","0.0920","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","12","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108"," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com ","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-12-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2501","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1260","0.0970","0.0930","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","9","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108"," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com ","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-9-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2506","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1260","0.0970","0.0930","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","6","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108"," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com ","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","http://www.southwestpl.com/Docs/swpl-efl-fixed-6-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2511","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1240","0.0950","0.0910","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","3","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108"," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com ","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","http://www.southwestpl.com/Docs/swpl-efl-fixed-3-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"2667","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","Eagle 12","0.0930","0.0880","0.0850","","False","False","1","Fixed","6","12","20.00 per month left in term","https://www.trieagleenergy.com","Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-12mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=PTC","","(877) 933-2453","FALSE","FALSE"
"2850","AEP TEXAS CENTRAL DIVISION","AMIGO ENERGY","Amigo Essentials 6 Month","0.1480","0.1060","0.1050","If usage in the month is less than 1000 kWh, a $19.95 fee will apply.
","False","False","1","Fixed","11","6","125.00","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTCN&DUNS=007924772","This program includes additional fees.  Please refer to the facts label for additional details. Existing customers wishing to renew on this program, please call (866) 628-5447.","http://webs.amigoenergy.com/TOSYRAC/RES_TOS_ENG.pdf","False","","https://webs.amigoenergy.com/EFLPDFs/AMI_Res_EFL_F27336_3963086.pdf","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTCN&DUNS=007924772","","(866) 628-5447","FALSE","TRUE"
"2857","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1100","0.0810","0.0770","$9.95 for usage less than 1,000 kWh","False","False","0","Variable","12","1","0.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108"," Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation.  Improves our forest, rivers and wildlife while meeting your energy needs.  Sign-up today and protect Texas tomorrow!  Go to www.SouthwestPowerandLight.com.","http://www.southwestpl.com/Docs/swpl-tos-flex.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-flex-pr-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","TRUE"
"2942","AEP TEXAS CENTRAL DIVISION","IGS ENERGY","Fixed rate for 36 billing cycle(s).","0.1140","0.1000","0.1000","$6.95 fee if usage is below 1,000 kWh per month","False","False","1","Fixed","0","36","250.00","http://www.igsenergy.com/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","Now you can earn 5¢/gal for every $50 you spend on the IGS Energy portion of your utility bill through the Fuel Rewards Network™ program. Create an IGS Energy online account to check eligibility.","https://enrollment.igsenergy.com/api/Web/TermsAndConditions/ETTCC36FIXED09QQ00RPROMO1/R/77901","False","","https://enrollment.igsenergy.com/api/Web/FactsLabel/ETTCC36FIXED09QQ00RPROMO1","https://enrollment.igsenergy.com/#/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","","","FALSE","TRUE"
"3026","AEP TEXAS CENTRAL DIVISION","IGS ENERGY","Fixed rate for 12 billing cycle(s).","0.1130","0.0990","0.0990","$6.95 fee if usage is below 1,000 kWh per month","False","False","1","Fixed","0","12","150.00","http://www.igsenergy.com/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","Now you can earn 5¢/gal for every $50 you spend on the IGS Energy portion of your utility bill through the Fuel Rewards Network™ program. Create an IGS Energy online account to check eligibility.","https://enrollment.igsenergy.com/api/Web/TermsAndConditions/ETTCC12FIXED09PP00RPROMO1/R/77901","False","","https://enrollment.igsenergy.com/api/Web/FactsLabel/ETTCC12FIXED09PP00RPROMO1","https://enrollment.igsenergy.com/#/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","","","FALSE","TRUE"
"3069","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","Green Eagle 36","0.0990","0.0940","0.0910","","False","False","1","Fixed","100","36","20.00 per month left in term","https://www.trieagleenergy.com","Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-G-36mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=PTC","","(877) 933-2453","FALSE","FALSE"
"3079","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","Green Eagle 12","0.0960","0.0910","0.0880","","False","False","1","Fixed","100","12","20.00 per month left in term","https://www.trieagleenergy.com","Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-G-12mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=PTC","","(877) 933-2453","FALSE","FALSE"
"3197","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","Eagle 36","0.0970","0.0920","0.0890","","False","False","1","Fixed","6","36","20.00 per month left in term","https://www.trieagleenergy.com","Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-36mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=PTC","","(877) 933-2453","FALSE","FALSE"
"3431","AEP TEXAS CENTRAL DIVISION","IGS ENERGY","Fixed rate for 12 billing cycle(s).","0.1150","0.1010","0.1010","$6.95 fee if usage is below 1,000 kWh per month","False","False","1","Fixed","100","12","150.00","http://www.igsenergy.com/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","Now you can earn 5¢/gal for every $50 you spend on the IGS Energy portion of your utility bill through the Fuel Rewards Network™ program. Create an IGS Energy online account to check eligibility.","https://enrollment.igsenergy.com/api/Web/TermsAndConditions/ETTCC12FIXED09PP00RGGTXPROMO1/R/77901","False","","https://enrollment.igsenergy.com/api/Web/FactsLabel/ETTCC12FIXED09PP00RGGTXPROMO1","https://enrollment.igsenergy.com/#/?campaignCode=Web_PowerToChoose&utm_campaign=referral-texas-powertochoose&utm_source=powertochoose&utm_medium=referral","","","FALSE","TRUE"
"3455","AEP TEXAS CENTRAL DIVISION","AMIGO ENERGY","Amigo Essentials 12 Month","0.1440","0.1020","0.1010","If usage in the month is less than 1000 kWh, a $19.95 fee will apply.
","False","False","1","Fixed","11","12","125.00","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC&DUNS=007924772","This program includes additional fees.  Please refer to the facts label for additional details. Existing customers wishing to renew on this program, please call (866) 628-5447.","http://webs.amigoenergy.com/TOSYRAC/RES_TOS_ENG.pdf","False","","https://webs.amigoenergy.com/EFLPDFs/AMI_Res_EFL_F5576_3963092.pdf","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC&DUNS=007924772","","(866) 628-5447","FALSE","TRUE"
"3850","AEP TEXAS CENTRAL DIVISION","AMIGO ENERGY","Amigo Essentials 24 Month","0.1440","0.1020","0.1010","If usage in the month is less than 1000 kWh, a $19.95 fee will apply.
","False","False","1","Fixed","11","24","125.00","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC&DUNS=007924772","This program includes additional fees.  Please refer to the facts label for additional details. Existing customers wishing to renew on this program, please call (866) 628-5447.","http://webs.amigoenergy.com/TOSYRAC/RES_TOS_ENG.pdf","False","","https://webs.amigoenergy.com/EFLPDFs/AMI_Res_EFL_F5581_3963092.pdf","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC&DUNS=007924772","","(866) 628-5447","FALSE","TRUE"
"4084","AEP TEXAS CENTRAL DIVISION","BRILLIANT ENERGY LLC","Brilliant Freedom 12 Month","0.1470","0.1160","0.1120"," A Minimum Usage Fee of ten dollars and ninety-nine cents ($10.99) for each Customer ESI ID with electricity consumption less than 1,000 kWh per billing cycle.","False","False","1","Fixed","11","12","200.00","http://www.brilliantenergy.com/","*Our most popular product! Brilliant Freedom gives you control. With multiple ways to receive and pay your bills each month, Brilliant Freedom is a perfect electricity plan for all customers. *Sign up with us for 12 months or more and get a $50 gift card by entering the promo code Winter50. Restrictions apply. ","https://docs.brilliantenergy.com/documents/RSEP_20170213_TOSEN.pdf","False","","https://www.mybrilliantenergy.com/agreements/efl/BF/12/P0000/EN","https://www.mybrilliantenergy.com/products/browse/t:AEPC/m:12/p:BF/c:PTC","","(877) 789-8801","FALSE","TRUE"
"4115","AEP TEXAS CENTRAL DIVISION","YEP","Autopay E-Plan ","0.1320","0.1030","0.0990","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","36","175.00","http://www.yeptexas.com/","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-36-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"4120","AEP TEXAS CENTRAL DIVISION","YEP","Green Earth Autopay E-plan","0.1360","0.1070","0.1030","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","36","175.00","http://www.yeptexas.com/","Sign up and receive YEP's Low Price Guaranty!","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-36-green.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"4125","AEP TEXAS CENTRAL DIVISION","YEP","Operation USO AutoPay E-Plan","0.1110","0.0820","0.0780","$9.95 for usage less than 1,000 kWh","False","False","0","Variable","12","1","0.00","http://www.yeptexas.com/","YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.","https://www.yeptexas.com/Docs/yep-tos-flex.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-flex-pr-nongreen-uso.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","TRUE"
"4135","AEP TEXAS CENTRAL DIVISION","YEP","Operation USO AutoPay E-plan","0.1260","0.0970","0.0930","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","12","175.00","http://www.yeptexas.com/","YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-12-nongreen-uso.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"4140","AEP TEXAS CENTRAL DIVISION","YEP","Operation USO AutoPay E-plan","0.1340","0.1050","0.1010","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","36","175.00","http://www.yeptexas.com/","YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-36-nongreen-uso.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE"
"4148","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Plant-A-Tree AutoPay E-Plan","0.1330","0.1040","0.1000","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","36","175.00","http://www.southwestpl.com/Sitepage.aspx?cd=SP108","Every kilowatt hour you use goes toward planting a tree through the Arbor Day Foundation. Improves our forest, rivers and wildlife while meeting your energy needs. Sign-up today and protect Texas tomorrow! Go to www.SouthwestPowerandLight.com.","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen-tree.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"4153","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Spirit Of Texas AutoPay E-Plan","0.1310","0.1020","0.0980","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","12","36","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"4159","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Healthy Heart Of Texas AutoPay E-Plan ","0.1350","0.1060","0.1020","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","36","175.00","http://www.southwestpl.com/","Sign up and receive Southwest's Lone Star Guaranty!","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-green.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE"
"4194","AEP TEXAS CENTRAL DIVISION","BRILLIANT ENERGY LLC","Brilliant Freedom 6 Month","0.1500","0.1190","0.1150"," A Minimum Usage Fee of ten dollars and ninety-nine cents ($10.99) for each Customer ESI ID with electricity consumption less than 1,000 kWh per billing cycle.","False","False","1","Fixed","11","6","200.00","http://www.brilliantenergy.com/","*Our most popular product! Brilliant Freedom gives you control. With multiple ways to receive and pay your bills each month, Brilliant Freedom is a perfect electricity plan for all customers.","https://docs.brilliantenergy.com/documents/RSEP_20170213_TOSEN.pdf","False","","https://www.mybrilliantenergy.com/agreements/efl/BF/6/P0000/EN","https://www.mybrilliantenergy.com/products/browse/t:AEPC/m:6/p:BF/c:PTC","","(877) 789-8801","FALSE","TRUE"
